# Wavelength(micron) (Rp/Rs)^2 sqrt((Rp/Rs)^2)
1.460501e+01 3.270116e-02 6.071793e-04
1.460403e+01 3.324699e-02 6.071793e-04
1.460306e+01 3.319158e-02 6.071793e-04
1.460209e+01 3.309370e-02 6.071793e-04
1.460111e+01 3.324739e-02 6.071793e-04
1.460014e+01 3.324058e-02 6.071793e-04
1.459917e+01 3.305937e-02 6.071793e-04
1.459819e+01 3.295825e-02 6.071793e-04
1.459722e+01 3.318764e-02 6.071793e-04
1.459625e+01 3.315348e-02 6.071793e-04
1.459527e+01 3.279323e-02 6.071793e-04
1.459430e+01 3.279499e-02 6.071793e-04
1.459333e+01 3.273712e-02 6.071793e-04
1.459235e+01 3.324846e-02 6.071793e-04
1.459138e+01 3.261638e-02 6.071793e-04
1.459041e+01 3.296636e-02 6.071793e-04
1.458944e+01 3.324154e-02 6.071793e-04
1.458846e+01 3.315383e-02 6.071793e-04
1.458749e+01 3.214090e-02 6.071793e-04
1.458652e+01 3.320801e-02 6.071793e-04
1.458555e+01 3.286469e-02 6.071793e-04
1.458457e+01 3.301797e-02 6.071793e-04
1.458360e+01 3.324990e-02 6.071793e-04
1.458263e+01 3.269530e-02 6.071793e-04
1.458166e+01 3.229580e-02 6.071793e-04
1.458069e+01 3.303337e-02 6.071793e-04
1.457971e+01 3.294763e-02 6.071793e-04
1.457874e+01 3.317341e-02 6.071793e-04
1.457777e+01 3.312065e-02 6.071793e-04
1.457680e+01 3.309510e-02 6.071793e-04
1.457583e+01 3.305343e-02 6.071793e-04
1.457485e+01 3.259491e-02 6.071793e-04
1.457388e+01 3.233886e-02 6.071793e-04
1.457291e+01 3.290526e-02 6.071793e-04
1.457194e+01 3.316672e-02 6.071793e-04
1.457097e+01 3.289332e-02 6.071793e-04
1.457000e+01 3.272910e-02 6.071793e-04
1.456903e+01 3.323721e-02 6.071793e-04
1.456805e+01 3.293368e-02 6.071793e-04
1.456708e+01 3.298464e-02 6.071793e-04
1.456611e+01 3.311913e-02 6.071793e-04
1.456514e+01 3.277037e-02 6.071793e-04
1.456417e+01 3.280704e-02 6.071793e-04
1.456320e+01 3.311322e-02 6.071793e-04
1.456223e+01 3.309734e-02 6.071793e-04
1.456126e+01 3.273612e-02 6.071793e-04
1.456029e+01 3.322896e-02 6.071793e-04
1.455932e+01 3.320055e-02 6.071793e-04
1.455835e+01 3.315455e-02 6.071793e-04
1.455738e+01 3.236197e-02 6.071793e-04
1.455641e+01 3.303649e-02 6.071793e-04
1.455544e+01 3.306845e-02 6.071793e-04
1.455446e+01 3.313591e-02 6.071793e-04
1.455349e+01 3.310278e-02 6.071793e-04
1.455252e+01 3.324972e-02 6.071793e-04
1.455155e+01 3.257071e-02 6.071793e-04
1.455058e+01 3.272550e-02 6.071793e-04
1.454961e+01 3.266358e-02 6.071793e-04
1.454864e+01 3.323308e-02 6.071793e-04
1.454767e+01 3.285699e-02 6.071793e-04
1.454670e+01 3.276577e-02 6.071793e-04
1.454573e+01 3.274856e-02 6.071793e-04
1.454477e+01 3.312875e-02 6.071793e-04
1.454380e+01 3.321414e-02 6.071793e-04
1.454283e+01 3.311377e-02 6.071793e-04
1.454186e+01 3.303174e-02 6.071793e-04
1.454089e+01 3.322113e-02 6.071793e-04
1.453992e+01 3.235887e-02 6.071793e-04
1.453895e+01 3.277054e-02 6.071793e-04
1.453798e+01 3.279072e-02 6.071793e-04
1.453701e+01 3.290542e-02 6.071793e-04
1.453604e+01 3.282507e-02 6.071793e-04
1.453507e+01 3.298026e-02 6.071793e-04
1.453410e+01 3.273179e-02 6.071793e-04
1.453313e+01 3.293513e-02 6.071793e-04
1.453217e+01 3.324991e-02 6.071793e-04
1.453120e+01 3.292462e-02 6.071793e-04
1.453023e+01 3.282811e-02 6.071793e-04
1.452926e+01 3.296230e-02 6.071793e-04
1.452829e+01 3.304881e-02 6.071793e-04
1.452732e+01 3.324379e-02 6.071793e-04
1.452635e+01 3.261349e-02 6.071793e-04
1.452539e+01 3.319340e-02 6.071793e-04
1.452442e+01 3.293187e-02 6.071793e-04
1.452345e+01 3.318112e-02 6.071793e-04
1.452248e+01 3.289988e-02 6.071793e-04
1.452151e+01 3.318149e-02 6.071793e-04
1.452055e+01 3.321574e-02 6.071793e-04
1.451958e+01 3.324985e-02 6.071793e-04
1.451861e+01 3.324754e-02 6.071793e-04
1.451764e+01 3.292073e-02 6.071793e-04
1.451667e+01 3.271559e-02 6.071793e-04
1.451571e+01 3.324991e-02 6.071793e-04
1.451474e+01 3.274920e-02 6.071793e-04
1.451377e+01 3.324197e-02 6.071793e-04
1.451280e+01 3.278216e-02 6.071793e-04
1.451184e+01 3.301883e-02 6.071793e-04
1.451087e+01 3.322491e-02 6.071793e-04
1.450990e+01 3.301485e-02 6.071793e-04
1.450893e+01 3.275346e-02 6.071793e-04
1.450797e+01 3.324301e-02 6.071793e-04
1.450700e+01 3.303090e-02 6.071793e-04
1.450603e+01 3.323717e-02 6.071793e-04
1.450507e+01 3.284323e-02 6.071793e-04
1.450410e+01 3.324277e-02 6.071793e-04
1.450313e+01 3.308864e-02 6.071793e-04
1.450216e+01 3.279598e-02 6.071793e-04
1.450120e+01 3.324991e-02 6.071793e-04
1.450023e+01 3.207076e-02 6.071793e-04
1.449926e+01 3.244919e-02 6.071793e-04
1.449830e+01 3.324991e-02 6.071793e-04
1.449733e+01 3.324979e-02 6.071793e-04
1.449637e+01 3.305360e-02 6.071793e-04
1.449540e+01 3.324991e-02 6.071793e-04
1.449443e+01 3.320851e-02 6.071793e-04
1.449347e+01 3.274382e-02 6.071793e-04
1.449250e+01 3.280485e-02 6.071793e-04
1.449153e+01 3.294412e-02 6.071793e-04
1.449057e+01 3.315839e-02 6.071793e-04
1.448960e+01 3.308065e-02 6.071793e-04
1.448864e+01 3.324890e-02 6.071793e-04
1.448767e+01 3.294833e-02 6.071793e-04
1.448670e+01 3.324746e-02 6.071793e-04
1.448574e+01 3.311860e-02 6.071793e-04
1.448477e+01 3.316654e-02 6.071793e-04
1.448381e+01 3.287595e-02 6.071793e-04
1.448284e+01 3.312098e-02 6.071793e-04
1.448188e+01 3.323621e-02 6.071793e-04
1.448091e+01 3.323044e-02 6.071793e-04
1.447995e+01 3.324990e-02 6.071793e-04
1.447898e+01 3.304707e-02 6.071793e-04
1.447802e+01 3.313809e-02 6.071793e-04
1.447705e+01 3.322116e-02 6.071793e-04
1.447609e+01 3.324991e-02 6.071793e-04
1.447512e+01 3.316172e-02 6.071793e-04
1.447416e+01 3.272072e-02 6.071793e-04
1.447319e+01 3.324924e-02 6.071793e-04
1.447223e+01 3.317432e-02 6.071793e-04
1.447126e+01 3.318676e-02 6.071793e-04
1.447030e+01 3.297876e-02 6.071793e-04
1.446933e+01 3.324991e-02 6.071793e-04
1.446837e+01 3.289759e-02 6.071793e-04
1.446740e+01 3.314731e-02 6.071793e-04
1.446644e+01 3.315926e-02 6.071793e-04
1.446547e+01 3.283528e-02 6.071793e-04
1.446451e+01 3.316558e-02 6.071793e-04
1.446354e+01 3.303407e-02 6.071793e-04
1.446258e+01 3.324881e-02 6.071793e-04
1.446162e+01 3.293171e-02 6.071793e-04
1.446065e+01 3.317352e-02 6.071793e-04
1.445969e+01 3.202158e-02 6.071793e-04
1.445872e+01 3.299517e-02 6.071793e-04
1.445776e+01 3.257018e-02 6.071793e-04
1.445680e+01 3.291074e-02 6.071793e-04
1.445583e+01 3.314913e-02 6.071793e-04
1.445487e+01 3.323310e-02 6.071793e-04
1.445391e+01 3.308139e-02 6.071793e-04
1.445294e+01 3.322083e-02 6.071793e-04
1.445198e+01 3.241821e-02 6.071793e-04
1.445102e+01 3.299923e-02 6.071793e-04
1.445005e+01 3.225407e-02 6.071793e-04
1.444909e+01 3.276279e-02 6.071793e-04
1.444813e+01 3.324991e-02 6.071793e-04
1.444716e+01 3.240404e-02 6.071793e-04
1.444620e+01 3.289121e-02 6.071793e-04
1.444524e+01 3.324952e-02 6.071793e-04
1.444427e+01 3.288982e-02 6.071793e-04
1.444331e+01 3.273759e-02 6.071793e-04
1.444235e+01 3.324991e-02 6.071793e-04
1.444139e+01 3.319943e-02 6.071793e-04
1.444042e+01 3.324121e-02 6.071793e-04
1.443946e+01 3.290479e-02 6.071793e-04
1.443850e+01 3.311624e-02 6.071793e-04
1.443753e+01 3.317789e-02 6.071793e-04
1.443657e+01 3.280098e-02 6.071793e-04
1.443561e+01 3.304731e-02 6.071793e-04
1.443465e+01 3.324991e-02 6.071793e-04
1.443369e+01 3.318845e-02 6.071793e-04
1.443272e+01 3.304509e-02 6.071793e-04
1.443176e+01 3.291892e-02 6.071793e-04
1.443080e+01 3.318154e-02 6.071793e-04
1.442984e+01 3.303393e-02 6.071793e-04
1.442888e+01 3.324151e-02 6.071793e-04
1.442791e+01 3.310687e-02 6.071793e-04
1.442695e+01 3.280594e-02 6.071793e-04
1.442599e+01 3.285120e-02 6.071793e-04
1.442503e+01 3.320328e-02 6.071793e-04
1.442407e+01 3.311416e-02 6.071793e-04
1.442311e+01 3.300332e-02 6.071793e-04
1.442214e+01 3.313207e-02 6.071793e-04
1.442118e+01 3.298656e-02 6.071793e-04
1.442022e+01 3.324499e-02 6.071793e-04
1.441926e+01 3.313225e-02 6.071793e-04
1.441830e+01 3.317553e-02 6.071793e-04
1.441734e+01 3.321360e-02 6.071793e-04
1.441638e+01 3.304366e-02 6.071793e-04
1.441542e+01 3.211279e-02 6.071793e-04
1.441445e+01 3.292566e-02 6.071793e-04
1.441349e+01 3.266311e-02 6.071793e-04
1.441253e+01 3.264799e-02 6.071793e-04
1.441157e+01 3.323927e-02 6.071793e-04
1.441061e+01 3.277422e-02 6.071793e-04
1.440965e+01 3.314297e-02 6.071793e-04
1.440869e+01 3.324957e-02 6.071793e-04
1.440773e+01 3.321544e-02 6.071793e-04
1.440677e+01 3.320257e-02 6.071793e-04
1.440581e+01 3.269720e-02 6.071793e-04
1.440485e+01 3.319686e-02 6.071793e-04
1.440389e+01 3.304495e-02 6.071793e-04
1.440293e+01 3.324838e-02 6.071793e-04
1.440197e+01 3.277369e-02 6.071793e-04
1.440101e+01 3.323150e-02 6.071793e-04
1.440005e+01 3.317571e-02 6.071793e-04
1.439909e+01 3.275452e-02 6.071793e-04
1.439813e+01 3.295026e-02 6.071793e-04
1.439717e+01 3.324874e-02 6.071793e-04
1.439621e+01 3.317016e-02 6.071793e-04
1.439525e+01 3.318066e-02 6.071793e-04
1.439429e+01 3.289497e-02 6.071793e-04
1.439333e+01 3.310864e-02 6.071793e-04
1.439237e+01 3.324723e-02 6.071793e-04
1.439141e+01 3.324942e-02 6.071793e-04
1.439045e+01 3.312444e-02 6.071793e-04
1.438949e+01 3.225144e-02 6.071793e-04
1.438853e+01 3.315735e-02 6.071793e-04
1.438757e+01 3.315556e-02 6.071793e-04
1.438661e+01 3.279752e-02 6.071793e-04
1.438565e+01 3.323430e-02 6.071793e-04
1.438470e+01 3.316415e-02 6.071793e-04
1.438374e+01 3.256845e-02 6.071793e-04
1.438278e+01 3.307011e-02 6.071793e-04
1.438182e+01 3.273381e-02 6.071793e-04
1.438086e+01 3.225567e-02 6.071793e-04
1.437990e+01 3.320711e-02 6.071793e-04
1.437894e+01 3.317684e-02 6.071793e-04
1.437798e+01 3.318573e-02 6.071793e-04
1.437703e+01 3.290994e-02 6.071793e-04
1.437607e+01 3.269236e-02 6.071793e-04
1.437511e+01 3.324885e-02 6.071793e-04
1.437415e+01 3.317255e-02 6.071793e-04
1.437319e+01 3.319072e-02 6.071793e-04
1.437224e+01 3.317814e-02 6.071793e-04
1.437128e+01 3.283686e-02 6.071793e-04
1.437032e+01 3.292470e-02 6.071793e-04
1.436936e+01 3.263698e-02 6.071793e-04
1.436840e+01 3.321292e-02 6.071793e-04
1.436745e+01 3.324003e-02 6.071793e-04
1.436649e+01 3.312031e-02 6.071793e-04
1.436553e+01 3.317307e-02 6.071793e-04
1.436457e+01 3.260346e-02 6.071793e-04
1.436361e+01 3.324991e-02 6.071793e-04
1.436266e+01 3.318132e-02 6.071793e-04
1.436170e+01 3.324296e-02 6.071793e-04
1.436074e+01 3.324990e-02 6.071793e-04
1.435978e+01 3.313909e-02 6.071793e-04
1.435883e+01 3.306031e-02 6.071793e-04
1.435787e+01 3.321890e-02 6.071793e-04
1.435691e+01 3.323348e-02 6.071793e-04
1.435596e+01 3.307553e-02 6.071793e-04
1.435500e+01 3.324088e-02 6.071793e-04
1.435404e+01 3.319102e-02 6.071793e-04
1.435309e+01 3.324780e-02 6.071793e-04
1.435213e+01 3.279772e-02 6.071793e-04
1.435117e+01 3.324991e-02 6.071793e-04
1.435022e+01 3.282752e-02 6.071793e-04
1.434926e+01 3.321339e-02 6.071793e-04
1.434830e+01 3.308410e-02 6.071793e-04
1.434735e+01 3.270054e-02 6.071793e-04
1.434639e+01 3.237961e-02 6.071793e-04
1.434543e+01 3.308175e-02 6.071793e-04
1.434448e+01 3.215246e-02 6.071793e-04
1.434352e+01 3.322596e-02 6.071793e-04
1.434256e+01 3.324926e-02 6.071793e-04
1.434161e+01 3.324331e-02 6.071793e-04
1.434065e+01 3.245975e-02 6.071793e-04
1.433970e+01 3.268163e-02 6.071793e-04
1.433874e+01 3.295683e-02 6.071793e-04
1.433778e+01 3.253465e-02 6.071793e-04
1.433683e+01 3.313387e-02 6.071793e-04
1.433587e+01 3.323503e-02 6.071793e-04
1.433492e+01 3.317169e-02 6.071793e-04
1.433396e+01 3.318616e-02 6.071793e-04
1.433301e+01 3.317220e-02 6.071793e-04
1.433205e+01 3.323867e-02 6.071793e-04
1.433109e+01 3.298905e-02 6.071793e-04
1.433014e+01 3.311707e-02 6.071793e-04
1.432918e+01 3.298577e-02 6.071793e-04
1.432823e+01 3.320781e-02 6.071793e-04
1.432727e+01 3.286923e-02 6.071793e-04
1.432632e+01 3.297776e-02 6.071793e-04
1.432536e+01 3.324990e-02 6.071793e-04
1.432441e+01 3.274882e-02 6.071793e-04
1.432345e+01 3.227147e-02 6.071793e-04
1.432250e+01 3.290689e-02 6.071793e-04
1.432154e+01 3.290037e-02 6.071793e-04
1.432059e+01 3.317804e-02 6.071793e-04
1.431964e+01 3.289329e-02 6.071793e-04
1.431868e+01 3.320094e-02 6.071793e-04
1.431773e+01 3.324975e-02 6.071793e-04
1.431677e+01 3.255576e-02 6.071793e-04
1.431582e+01 3.222041e-02 6.071793e-04
1.431486e+01 3.300246e-02 6.071793e-04
1.431391e+01 3.306517e-02 6.071793e-04
1.431295e+01 3.272026e-02 6.071793e-04
1.431200e+01 3.265743e-02 6.071793e-04
1.431105e+01 3.315930e-02 6.071793e-04
1.431009e+01 3.289259e-02 6.071793e-04
1.430914e+01 3.323834e-02 6.071793e-04
1.430818e+01 3.324981e-02 6.071793e-04
1.430723e+01 3.268653e-02 6.071793e-04
1.430628e+01 3.275972e-02 6.071793e-04
1.430532e+01 3.324933e-02 6.071793e-04
1.430437e+01 3.286081e-02 6.071793e-04
1.430342e+01 3.304284e-02 6.071793e-04
1.430246e+01 3.318446e-02 6.071793e-04
1.430151e+01 3.320445e-02 6.071793e-04
1.430056e+01 3.320607e-02 6.071793e-04
1.429960e+01 3.317466e-02 6.071793e-04
1.429865e+01 3.324146e-02 6.071793e-04
1.429770e+01 3.307654e-02 6.071793e-04
1.429674e+01 3.322669e-02 6.071793e-04
1.429579e+01 3.322516e-02 6.071793e-04
1.429484e+01 3.307689e-02 6.071793e-04
1.429388e+01 3.255435e-02 6.071793e-04
1.429293e+01 3.284693e-02 6.071793e-04
1.429198e+01 3.288035e-02 6.071793e-04
1.429103e+01 3.321747e-02 6.071793e-04
1.429007e+01 3.242251e-02 6.071793e-04
1.428912e+01 3.292278e-02 6.071793e-04
1.428817e+01 3.284090e-02 6.071793e-04
1.428722e+01 3.304844e-02 6.071793e-04
1.428626e+01 3.307986e-02 6.071793e-04
1.428531e+01 3.263457e-02 6.071793e-04
1.428436e+01 3.324991e-02 6.071793e-04
1.428341e+01 3.287120e-02 6.071793e-04
1.428245e+01 3.295894e-02 6.071793e-04
1.428150e+01 3.300900e-02 6.071793e-04
1.428055e+01 3.316915e-02 6.071793e-04
1.427960e+01 3.320137e-02 6.071793e-04
1.427865e+01 3.263763e-02 6.071793e-04
1.427769e+01 3.324966e-02 6.071793e-04
1.427674e+01 3.267120e-02 6.071793e-04
1.427579e+01 3.315750e-02 6.071793e-04
1.427484e+01 3.300478e-02 6.071793e-04
1.427389e+01 3.324987e-02 6.071793e-04
1.427294e+01 3.300327e-02 6.071793e-04
1.427198e+01 3.324139e-02 6.071793e-04
1.427103e+01 3.269407e-02 6.071793e-04
1.427008e+01 3.276072e-02 6.071793e-04
1.426913e+01 3.276988e-02 6.071793e-04
1.426818e+01 3.266842e-02 6.071793e-04
1.426723e+01 3.313354e-02 6.071793e-04
1.426628e+01 3.276597e-02 6.071793e-04
1.426533e+01 3.320701e-02 6.071793e-04
1.426437e+01 3.314249e-02 6.071793e-04
1.426342e+01 3.280576e-02 6.071793e-04
1.426247e+01 3.299831e-02 6.071793e-04
1.426152e+01 3.274094e-02 6.071793e-04
1.426057e+01 3.282643e-02 6.071793e-04
1.425962e+01 3.317565e-02 6.071793e-04
1.425867e+01 3.292922e-02 6.071793e-04
1.425772e+01 3.288812e-02 6.071793e-04
1.425677e+01 3.324729e-02 6.071793e-04
1.425582e+01 3.313378e-02 6.071793e-04
1.425487e+01 3.242045e-02 6.071793e-04
1.425392e+01 3.225673e-02 6.071793e-04
1.425297e+01 3.324888e-02 6.071793e-04
1.425202e+01 3.276672e-02 6.071793e-04
1.425107e+01 3.321748e-02 6.071793e-04
1.425012e+01 3.290664e-02 6.071793e-04
1.424917e+01 3.309201e-02 6.071793e-04
1.424822e+01 3.293335e-02 6.071793e-04
1.424727e+01 3.301420e-02 6.071793e-04
1.424632e+01 3.323226e-02 6.071793e-04
1.424537e+01 3.315772e-02 6.071793e-04
1.424442e+01 3.216227e-02 6.071793e-04
1.424347e+01 3.315818e-02 6.071793e-04
1.424252e+01 3.324991e-02 6.071793e-04
1.424157e+01 3.320346e-02 6.071793e-04
1.424062e+01 3.308912e-02 6.071793e-04
1.423967e+01 3.287548e-02 6.071793e-04
1.423872e+01 3.324933e-02 6.071793e-04
1.423777e+01 3.270433e-02 6.071793e-04
1.423682e+01 3.276728e-02 6.071793e-04
1.423588e+01 3.322278e-02 6.071793e-04
1.423493e+01 3.308700e-02 6.071793e-04
1.423398e+01 3.304012e-02 6.071793e-04
1.423303e+01 3.250956e-02 6.071793e-04
1.423208e+01 3.308110e-02 6.071793e-04
1.423113e+01 3.279759e-02 6.071793e-04
1.423018e+01 3.280344e-02 6.071793e-04
1.422923e+01 3.284465e-02 6.071793e-04
1.422829e+01 3.318337e-02 6.071793e-04
1.422734e+01 3.221127e-02 6.071793e-04
1.422639e+01 3.295119e-02 6.071793e-04
1.422544e+01 3.292770e-02 6.071793e-04
1.422449e+01 3.276086e-02 6.071793e-04
1.422354e+01 3.282881e-02 6.071793e-04
1.422260e+01 3.302463e-02 6.071793e-04
1.422165e+01 3.312991e-02 6.071793e-04
1.422070e+01 3.294502e-02 6.071793e-04
1.421975e+01 3.275344e-02 6.071793e-04
1.421880e+01 3.303708e-02 6.071793e-04
1.421786e+01 3.287549e-02 6.071793e-04
1.421691e+01 3.250637e-02 6.071793e-04
1.421596e+01 3.293619e-02 6.071793e-04
1.421501e+01 3.317140e-02 6.071793e-04
1.421406e+01 3.271398e-02 6.071793e-04
1.421312e+01 3.321001e-02 6.071793e-04
1.421217e+01 3.322299e-02 6.071793e-04
1.421122e+01 3.201241e-02 6.071793e-04
1.421027e+01 3.323014e-02 6.071793e-04
1.420933e+01 3.324991e-02 6.071793e-04
1.420838e+01 3.298654e-02 6.071793e-04
1.420743e+01 3.306531e-02 6.071793e-04
1.420649e+01 3.250928e-02 6.071793e-04
1.420554e+01 3.314258e-02 6.071793e-04
1.420459e+01 3.303491e-02 6.071793e-04
1.420364e+01 3.288219e-02 6.071793e-04
1.420270e+01 3.324094e-02 6.071793e-04
1.420175e+01 3.274989e-02 6.071793e-04
1.420080e+01 3.324982e-02 6.071793e-04
1.419986e+01 3.301463e-02 6.071793e-04
1.419891e+01 3.289774e-02 6.071793e-04
1.419796e+01 3.324971e-02 6.071793e-04
1.419702e+01 3.286558e-02 6.071793e-04
1.419607e+01 3.283224e-02 6.071793e-04
1.419513e+01 3.267476e-02 6.071793e-04
1.419418e+01 3.248606e-02 6.071793e-04
1.419323e+01 3.324285e-02 6.071793e-04
1.419229e+01 3.290117e-02 6.071793e-04
1.419134e+01 3.306150e-02 6.071793e-04
1.419039e+01 3.324972e-02 6.071793e-04
1.418945e+01 3.282824e-02 6.071793e-04
1.418850e+01 3.273111e-02 6.071793e-04
1.418756e+01 3.324990e-02 6.071793e-04
1.418661e+01 3.287420e-02 6.071793e-04
1.418567e+01 3.271575e-02 6.071793e-04
1.418472e+01 3.321205e-02 6.071793e-04
1.418377e+01 3.283594e-02 6.071793e-04
1.418283e+01 3.294132e-02 6.071793e-04
1.418188e+01 3.273631e-02 6.071793e-04
1.418094e+01 3.324990e-02 6.071793e-04
1.417999e+01 3.289146e-02 6.071793e-04
1.417905e+01 3.260821e-02 6.071793e-04
1.417810e+01 3.292535e-02 6.071793e-04
1.417716e+01 3.256206e-02 6.071793e-04
1.417621e+01 3.296076e-02 6.071793e-04
1.417527e+01 3.324680e-02 6.071793e-04
1.417432e+01 3.323635e-02 6.071793e-04
1.417338e+01 3.247566e-02 6.071793e-04
1.417243e+01 3.308567e-02 6.071793e-04
1.417149e+01 3.324573e-02 6.071793e-04
1.417054e+01 3.324002e-02 6.071793e-04
1.416960e+01 3.281015e-02 6.071793e-04
1.416865e+01 3.279456e-02 6.071793e-04
1.416771e+01 3.323496e-02 6.071793e-04
1.416676e+01 3.324804e-02 6.071793e-04
1.416582e+01 3.296904e-02 6.071793e-04
1.416488e+01 3.258957e-02 6.071793e-04
1.416393e+01 3.324987e-02 6.071793e-04
1.416299e+01 3.318379e-02 6.071793e-04
1.416204e+01 3.292627e-02 6.071793e-04
1.416110e+01 3.298508e-02 6.071793e-04
1.416016e+01 3.281415e-02 6.071793e-04
1.415921e+01 3.284250e-02 6.071793e-04
1.415827e+01 3.281062e-02 6.071793e-04
1.415732e+01 3.311670e-02 6.071793e-04
1.415638e+01 3.238582e-02 6.071793e-04
1.415544e+01 3.298346e-02 6.071793e-04
1.415449e+01 3.276553e-02 6.071793e-04
1.415355e+01 3.295456e-02 6.071793e-04
1.415261e+01 3.324851e-02 6.071793e-04
1.415166e+01 3.318432e-02 6.071793e-04
1.415072e+01 3.316627e-02 6.071793e-04
1.414978e+01 3.324965e-02 6.071793e-04
1.414883e+01 3.303208e-02 6.071793e-04
1.414789e+01 3.289770e-02 6.071793e-04
1.414695e+01 3.324316e-02 6.071793e-04
1.414600e+01 3.298389e-02 6.071793e-04
1.414506e+01 3.297708e-02 6.071793e-04
1.414412e+01 3.291354e-02 6.071793e-04
1.414317e+01 3.304808e-02 6.071793e-04
1.414223e+01 3.313408e-02 6.071793e-04
1.414129e+01 3.315176e-02 6.071793e-04
1.414035e+01 3.321285e-02 6.071793e-04
1.413940e+01 3.282783e-02 6.071793e-04
1.413846e+01 3.270992e-02 6.071793e-04
1.413752e+01 3.272537e-02 6.071793e-04
1.413658e+01 3.274771e-02 6.071793e-04
1.413563e+01 3.318484e-02 6.071793e-04
1.413469e+01 3.322220e-02 6.071793e-04
1.413375e+01 3.297276e-02 6.071793e-04
1.413281e+01 3.312414e-02 6.071793e-04
1.413186e+01 3.272653e-02 6.071793e-04
1.413092e+01 3.310940e-02 6.071793e-04
1.412998e+01 3.324746e-02 6.071793e-04
1.412904e+01 3.203104e-02 6.071793e-04
1.412810e+01 3.270358e-02 6.071793e-04
1.412715e+01 3.249011e-02 6.071793e-04
1.412621e+01 3.271544e-02 6.071793e-04
1.412527e+01 3.264476e-02 6.071793e-04
1.412433e+01 3.281496e-02 6.071793e-04
1.412339e+01 3.286620e-02 6.071793e-04
1.412245e+01 3.301328e-02 6.071793e-04
1.412150e+01 3.320652e-02 6.071793e-04
1.412056e+01 3.323572e-02 6.071793e-04
1.411962e+01 3.324991e-02 6.071793e-04
1.411868e+01 3.302595e-02 6.071793e-04
1.411774e+01 3.320487e-02 6.071793e-04
1.411680e+01 3.275223e-02 6.071793e-04
1.411586e+01 3.291937e-02 6.071793e-04
1.411492e+01 3.299713e-02 6.071793e-04
1.411398e+01 3.277776e-02 6.071793e-04
1.411303e+01 3.324989e-02 6.071793e-04
1.411209e+01 3.289706e-02 6.071793e-04
1.411115e+01 3.324989e-02 6.071793e-04
1.411021e+01 3.289669e-02 6.071793e-04
1.410927e+01 3.285117e-02 6.071793e-04
1.410833e+01 3.266776e-02 6.071793e-04
1.410739e+01 3.292526e-02 6.071793e-04
1.410645e+01 3.321720e-02 6.071793e-04
1.410551e+01 3.287473e-02 6.071793e-04
1.410457e+01 3.324846e-02 6.071793e-04
1.410363e+01 3.261803e-02 6.071793e-04
1.410269e+01 3.238308e-02 6.071793e-04
1.410175e+01 3.302884e-02 6.071793e-04
1.410081e+01 3.292369e-02 6.071793e-04
1.409987e+01 3.312367e-02 6.071793e-04
1.409893e+01 3.300236e-02 6.071793e-04
1.409799e+01 3.324196e-02 6.071793e-04
1.409705e+01 3.315006e-02 6.071793e-04
1.409611e+01 3.324597e-02 6.071793e-04
1.409517e+01 3.298709e-02 6.071793e-04
1.409423e+01 3.292129e-02 6.071793e-04
1.409329e+01 3.294074e-02 6.071793e-04
1.409235e+01 3.294431e-02 6.071793e-04
1.409141e+01 3.182462e-02 6.071793e-04
1.409047e+01 3.258058e-02 6.071793e-04
1.408953e+01 3.255387e-02 6.071793e-04
1.408859e+01 3.299798e-02 6.071793e-04
1.408766e+01 3.301910e-02 6.071793e-04
1.408672e+01 3.317071e-02 6.071793e-04
1.408578e+01 3.298370e-02 6.071793e-04
1.408484e+01 3.261306e-02 6.071793e-04
1.408390e+01 3.294583e-02 6.071793e-04
1.408296e+01 3.315908e-02 6.071793e-04
1.408202e+01 3.306963e-02 6.071793e-04
1.408108e+01 3.313621e-02 6.071793e-04
1.408014e+01 3.269446e-02 6.071793e-04
1.407921e+01 3.324368e-02 6.071793e-04
1.407827e+01 3.298175e-02 6.071793e-04
1.407733e+01 3.311794e-02 6.071793e-04
1.407639e+01 3.275911e-02 6.071793e-04
1.407545e+01 3.298009e-02 6.071793e-04
1.407451e+01 3.296109e-02 6.071793e-04
1.407357e+01 3.320241e-02 6.071793e-04
1.407264e+01 3.292904e-02 6.071793e-04
1.407170e+01 3.306220e-02 6.071793e-04
1.407076e+01 3.304970e-02 6.071793e-04
1.406982e+01 3.320520e-02 6.071793e-04
1.406888e+01 3.254727e-02 6.071793e-04
1.406795e+01 3.256888e-02 6.071793e-04
1.406701e+01 3.284055e-02 6.071793e-04
1.406607e+01 3.314677e-02 6.071793e-04
1.406513e+01 3.263311e-02 6.071793e-04
1.406420e+01 3.242446e-02 6.071793e-04
1.406326e+01 3.285945e-02 6.071793e-04
1.406232e+01 3.311542e-02 6.071793e-04
1.406138e+01 3.299496e-02 6.071793e-04
1.406045e+01 3.257705e-02 6.071793e-04
1.405951e+01 3.323803e-02 6.071793e-04
1.405857e+01 3.262385e-02 6.071793e-04
1.405763e+01 3.305556e-02 6.071793e-04
1.405670e+01 3.290220e-02 6.071793e-04
1.405576e+01 3.284063e-02 6.071793e-04
1.405482e+01 3.324991e-02 6.071793e-04
1.405389e+01 3.309199e-02 6.071793e-04
1.405295e+01 3.302217e-02 6.071793e-04
1.405201e+01 3.275716e-02 6.071793e-04
1.405108e+01 3.315165e-02 6.071793e-04
